ID,actor_name,county,subcounty,service_category,target_class
178.000000000000000,Garissa county disability org,Garissa,Garissa Township,advocacy,disabled
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,health,children
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,education,children
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,livelihood,children
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,protection,children
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,health,disabled
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,education,disabled
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,livelihood,disabled
179.000000000000000,Humanity & inclusion,Garissa,Dadaab,protection,disabled
180.000000000000000,Catholic,Bomet,Bomet Central,protection,children
180.000000000000000,Catholic,Bomet,Bomet Central,capacity,children
180.000000000000000,Catholic,Bomet,Bomet Central,assistive,children
181.000000000000000,Plan international,Homa Bay,Rangwe,protection,children
181.000000000000000,Plan international,Homa Bay,Rangwe,capacity,children
181.000000000000000,Plan international,Homa Bay,Homa Bay Town,protection,children
181.000000000000000,Plan international,Homa Bay,Homa Bay Town,capacity,children
181.000000000000000,Plan international,Homa Bay,Ndhiwa,protection,children
181.000000000000000,Plan international,Homa Bay,Ndhiwa,capacity,children
182.000000000000000,World Vision,Homa Bay,Karachuonyo,protection,children
182.000000000000000,World Vision,Homa Bay,Karachuonyo,capacity,children
182.000000000000000,World Vision,Homa Bay,Karachuonyo,health,children
182.000000000000000,World Vision,Homa Bay,Karachuonyo,education,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Kasipul,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Kasipul,advocacy,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Kasipul,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Kabondo Kasipul,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Kabondo Kasipul,advocacy,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Kabondo Kasipul,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Karachuonyo,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Karachuonyo,advocacy,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Karachuonyo,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Rangwe,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Rangwe,advocacy,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Rangwe,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Homa Bay Town,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Homa Bay Town,advocacy,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Homa Bay Town,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Ndhiwa,protection,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Ndhiwa,advocacy,children
183.000000000000000,Child welfare society of kenya,Homa Bay,Ndhiwa,protection,children
184.000000000000000,Shofco,Homa Bay,Kasipul,protection,children
184.000000000000000,Shofco,Homa Bay,Kabondo Kasipul,protection,children
184.000000000000000,Shofco,Homa Bay,Karachuonyo,protection,children
184.000000000000000,Shofco,Homa Bay,Rangwe,protection,children
184.000000000000000,Shofco,Homa Bay,Homa Bay Town,protection,children
184.000000000000000,Shofco,Homa Bay,Ndhiwa,protection,children
184.000000000000000,Shofco,Homa Bay,Suba North,protection,children
184.000000000000000,Shofco,Homa Bay,Suba South,protection,children
185.000000000000000,Action Aid,Homa Bay,Homa Bay Town,protection,children
185.000000000000000,Action Aid,Homa Bay,Homa Bay Town,capacity,children
186.000000000000000,GVRC,Homa Bay,Homa Bay Town,protection,children
186.000000000000000,GVRC,Homa Bay,Homa Bay Town,capacity,children
187.000000000000000,CATAG,Homa Bay,Homa Bay Town,protection,children
187.000000000000000,CATAG,Homa Bay,Homa Bay Town,capacity,children
188.000000000000000,Compassion international,Homa Bay,Suba North,protection,children
188.000000000000000,Compassion international,Homa Bay,Suba North,capacity,children
188.000000000000000,Compassion international,Homa Bay,Homa Bay Town,protection,children
188.000000000000000,Compassion international,Homa Bay,Homa Bay Town,capacity,children
189.000000000000000,Child fund,Homa Bay,Ndhiwa,health,children
189.000000000000000,Child fund,Homa Bay,Ndhiwa,education,children
189.000000000000000,Child fund,Homa Bay,Ndhiwa,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Kasipul,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Kasipul,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Kasipul,health,children
190.000000000000000,LVCT - Health,Homa Bay,Kabondo Kasipul,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Kabondo Kasipul,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Kabondo Kasipul,health,children
190.000000000000000,LVCT - Health,Homa Bay,Karachuonyo,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Karachuonyo,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Karachuonyo,health,children
190.000000000000000,LVCT - Health,Homa Bay,Rangwe,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Rangwe,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Rangwe,health,children
190.000000000000000,LVCT - Health,Homa Bay,Homa Bay Town,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Homa Bay Town,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Homa Bay Town,health,children
190.000000000000000,LVCT - Health,Homa Bay,Ndhiwa,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Ndhiwa,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Ndhiwa,health,children
190.000000000000000,LVCT - Health,Homa Bay,Suba North,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Suba North,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Suba North,health,children
190.000000000000000,LVCT - Health,Homa Bay,Suba South,protection,children
190.000000000000000,LVCT - Health,Homa Bay,Suba South,capacity,children
190.000000000000000,LVCT - Health,Homa Bay,Suba South,health,children
191.000000000000000,Afri Edu alliance,Homa Bay,Homa Bay Town,education,children
191.000000000000000,Afri Edu alliance,Homa Bay,Homa Bay Town,protection,children
191.000000000000000,Afri Edu alliance,Homa Bay,Homa Bay Town,capacity,children
192.000000000000000,Lake region development,Homa Bay,Karachuonyo,protection,children
192.000000000000000,Lake region development,Homa Bay,Karachuonyo,capacity,children
193.000000000000000,EACOR,Homa Bay,Homa Bay Town,protection,children
193.000000000000000,EACOR,Homa Bay,Homa Bay Town,capacity,children
194.000000000000000,ADS.,Homa Bay,Kasipul,protection,children
194.000000000000000,ADS.,Homa Bay,Kasipul,capacity,children
194.000000000000000,ADS.,Homa Bay,Kabondo Kasipul,protection,children
194.000000000000000,ADS.,Homa Bay,Kabondo Kasipul,capacity,children
194.000000000000000,ADS.,Homa Bay,Karachuonyo,protection,children
194.000000000000000,ADS.,Homa Bay,Karachuonyo,capacity,children
194.000000000000000,ADS.,Homa Bay,Rangwe,protection,children
194.000000000000000,ADS.,Homa Bay,Rangwe,capacity,children
194.000000000000000,ADS.,Homa Bay,Homa Bay Town,protection,children
194.000000000000000,ADS.,Homa Bay,Homa Bay Town,capacity,children
194.000000000000000,ADS.,Homa Bay,Ndhiwa,protection,children
194.000000000000000,ADS.,Homa Bay,Ndhiwa,capacity,children
194.000000000000000,ADS.,Homa Bay,Suba North,protection,children
194.000000000000000,ADS.,Homa Bay,Suba North,capacity,children
194.000000000000000,ADS.,Homa Bay,Suba South,protection,children
194.000000000000000,ADS.,Homa Bay,Suba South,capacity,children
195.000000000000000,Path,Homa Bay,Kasipul,protection,children
195.000000000000000,Path,Homa Bay,Kasipul,capacity,children
195.000000000000000,Path,Homa Bay,Kabondo Kasipul,protection,children
195.000000000000000,Path,Homa Bay,Kabondo Kasipul,capacity,children
195.000000000000000,Path,Homa Bay,Karachuonyo,protection,children
195.000000000000000,Path,Homa Bay,Karachuonyo,capacity,children
195.000000000000000,Path,Homa Bay,Rangwe,protection,children
195.000000000000000,Path,Homa Bay,Rangwe,capacity,children
195.000000000000000,Path,Homa Bay,Homa Bay Town,protection,children
195.000000000000000,Path,Homa Bay,Homa Bay Town,capacity,children
195.000000000000000,Path,Homa Bay,Ndhiwa,protection,children
195.000000000000000,Path,Homa Bay,Ndhiwa,capacity,children
195.000000000000000,Path,Homa Bay,Suba North,protection,children
195.000000000000000,Path,Homa Bay,Suba North,capacity,children
195.000000000000000,Path,Homa Bay,Suba South,protection,children
195.000000000000000,Path,Homa Bay,Suba South,capacity,children
196.000000000000000,Red Cross,Homa Bay,Kasipul,protection,children
196.000000000000000,Red Cross,Homa Bay,Kasipul,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Kasipul,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Kasipul,capacity,children
196.000000000000000,Red Cross,Homa Bay,Kasipul,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Kasipul,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Kabondo Kasipul,protection,children
196.000000000000000,Red Cross,Homa Bay,Kabondo Kasipul,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Kabondo Kasipul,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Kabondo Kasipul,capacity,children
196.000000000000000,Red Cross,Homa Bay,Kabondo Kasipul,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Kabondo Kasipul,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Karachuonyo,protection,children
196.000000000000000,Red Cross,Homa Bay,Karachuonyo,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Karachuonyo,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Karachuonyo,capacity,children
196.000000000000000,Red Cross,Homa Bay,Karachuonyo,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Karachuonyo,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Rangwe,protection,children
196.000000000000000,Red Cross,Homa Bay,Rangwe,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Rangwe,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Rangwe,capacity,children
196.000000000000000,Red Cross,Homa Bay,Rangwe,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Rangwe,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Homa Bay Town,protection,children
196.000000000000000,Red Cross,Homa Bay,Homa Bay Town,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Homa Bay Town,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Homa Bay Town,capacity,children
196.000000000000000,Red Cross,Homa Bay,Homa Bay Town,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Homa Bay Town,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Ndhiwa,protection,children
196.000000000000000,Red Cross,Homa Bay,Ndhiwa,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Ndhiwa,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Ndhiwa,capacity,children
196.000000000000000,Red Cross,Homa Bay,Ndhiwa,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Ndhiwa,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Suba North,protection,children
196.000000000000000,Red Cross,Homa Bay,Suba North,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Suba North,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Suba North,capacity,children
196.000000000000000,Red Cross,Homa Bay,Suba North,capacity,elderly
196.000000000000000,Red Cross,Homa Bay,Suba North,capacity,disabled
196.000000000000000,Red Cross,Homa Bay,Suba South,protection,children
196.000000000000000,Red Cross,Homa Bay,Suba South,protection,elderly
196.000000000000000,Red Cross,Homa Bay,Suba South,protection,disabled
196.000000000000000,Red Cross,Homa Bay,Suba South,capacity,children
196.000000000000000,Red Cross,Homa Bay,Suba South,capacity,elderly
197.000000000000000,Kelin,Homa Bay,Ndhiwa,protection,children
197.000000000000000,Kelin,Homa Bay,Ndhiwa,capacity,children
198.000000000000000,Mango tree,Homa Bay,Karachuonyo,protection,children
198.000000000000000,Mango tree,Homa Bay,Karachuonyo,capacity,children
199.000000000000000,Breakthrough,Homa Bay,Ndhiwa,protection,children
199.000000000000000,Breakthrough,Homa Bay,Ndhiwa,capacity,children
200.000000000000000,CRS,Homa Bay,Kasipul,protection,children
200.000000000000000,CRS,Homa Bay,Kasipul,capacity,children
200.000000000000000,CRS,Homa Bay,Kabondo Kasipul,protection,children
200.000000000000000,CRS,Homa Bay,Kabondo Kasipul,capacity,children
200.000000000000000,CRS,Homa Bay,Karachuonyo,protection,children
200.000000000000000,CRS,Homa Bay,Karachuonyo,capacity,children
200.000000000000000,CRS,Homa Bay,Rangwe,protection,children
200.000000000000000,CRS,Homa Bay,Rangwe,capacity,children
200.000000000000000,CRS,Homa Bay,Homa Bay Town,protection,children
200.000000000000000,CRS,Homa Bay,Homa Bay Town,capacity,children
200.000000000000000,CRS,Homa Bay,Ndhiwa,protection,children
200.000000000000000,CRS,Homa Bay,Ndhiwa,capacity,children
200.000000000000000,CRS,Homa Bay,Suba North,protection,children
200.000000000000000,CRS,Homa Bay,Suba North,capacity,children
200.000000000000000,CRS,Homa Bay,Suba South,protection,children
200.000000000000000,CRS,Homa Bay,Suba South,capacity,children
201.000000000000000,Nope,Homa Bay,Kasipul,protection,children
201.000000000000000,Nope,Homa Bay,Kasipul,capacity,children
201.000000000000000,Nope,Homa Bay,Kabondo Kasipul,protection,children
201.000000000000000,Nope,Homa Bay,Kabondo Kasipul,capacity,children
201.000000000000000,Nope,Homa Bay,Karachuonyo,protection,children
201.000000000000000,Nope,Homa Bay,Karachuonyo,capacity,children
201.000000000000000,Nope,Homa Bay,Rangwe,protection,children
201.000000000000000,Nope,Homa Bay,Rangwe,capacity,children
201.000000000000000,Nope,Homa Bay,Homa Bay Town,protection,children
201.000000000000000,Nope,Homa Bay,Homa Bay Town,capacity,children
201.000000000000000,Nope,Homa Bay,Ndhiwa,protection,children
201.000000000000000,Nope,Homa Bay,Ndhiwa,capacity,children
201.000000000000000,Nope,Homa Bay,Suba North,protection,children
201.000000000000000,Nope,Homa Bay,Suba North,capacity,children
201.000000000000000,Nope,Homa Bay,Suba South,protection,children
201.000000000000000,Nope,Homa Bay,Suba South,capacity,children
202.000000000000000,CARITAS,Homa Bay,Homa Bay Town,protection,children
202.000000000000000,CARITAS,Homa Bay,Homa Bay Town,capacity,children
203.000000000000000,IDF,Homa Bay,Homa Bay Town,protection,children
203.000000000000000,IDF,Homa Bay,Homa Bay Town,capacity,children
204.000000000000000,UNICEF,Homa Bay,Kasipul,protection,children
204.000000000000000,UNICEF,Homa Bay,Kasipul,capacity,children
204.000000000000000,UNICEF,Homa Bay,Kabondo Kasipul,protection,children
204.000000000000000,UNICEF,Homa Bay,Kabondo Kasipul,capacity,children
204.000000000000000,UNICEF,Homa Bay,Karachuonyo,protection,children
204.000000000000000,UNICEF,Homa Bay,Karachuonyo,capacity,children
204.000000000000000,UNICEF,Homa Bay,Rangwe,protection,children
204.000000000000000,UNICEF,Homa Bay,Rangwe,capacity,children
204.000000000000000,UNICEF,Homa Bay,Homa Bay Town,protection,children
204.000000000000000,UNICEF,Homa Bay,Homa Bay Town,capacity,children
204.000000000000000,UNICEF,Homa Bay,Ndhiwa,protection,children
204.000000000000000,UNICEF,Homa Bay,Ndhiwa,capacity,children
204.000000000000000,UNICEF,Homa Bay,Suba North,protection,children
204.000000000000000,UNICEF,Homa Bay,Suba North,capacity,children
204.000000000000000,UNICEF,Homa Bay,Suba South,protection,children
204.000000000000000,UNICEF,Homa Bay,Suba South,capacity,children
205.000000000000000,DEVLINK,Homa Bay,Suba North,protection,children
205.000000000000000,DEVLINK,Homa Bay,Suba North,capacity,children
206.000000000000000,HCWAGBV,Homa Bay,Homa Bay Town,protection,children
206.000000000000000,HCWAGBV,Homa Bay,Homa Bay Town,capacity,children
207.000000000000000,CYAN,Homa Bay,Kasipul,protection,children
207.000000000000000,CYAN,Homa Bay,Kasipul,capacity,children
207.000000000000000,CYAN,Homa Bay,Kabondo Kasipul,protection,children
207.000000000000000,CYAN,Homa Bay,Kabondo Kasipul,capacity,children
207.000000000000000,CYAN,Homa Bay,Karachuonyo,protection,children
207.000000000000000,CYAN,Homa Bay,Karachuonyo,capacity,children
207.000000000000000,CYAN,Homa Bay,Rangwe,protection,children
207.000000000000000,CYAN,Homa Bay,Rangwe,capacity,children
207.000000000000000,CYAN,Homa Bay,Homa Bay Town,protection,children
207.000000000000000,CYAN,Homa Bay,Homa Bay Town,capacity,children
207.000000000000000,CYAN,Homa Bay,Ndhiwa,protection,children
207.000000000000000,CYAN,Homa Bay,Ndhiwa,capacity,children
207.000000000000000,CYAN,Homa Bay,Suba North,protection,children
207.000000000000000,CYAN,Homa Bay,Suba North,capacity,children
207.000000000000000,CYAN,Homa Bay,Suba South,protection,children
207.000000000000000,CYAN,Homa Bay,Suba South,capacity,children
208.000000000000000,WEEM,Homa Bay,Kasipul,protection,children
208.000000000000000,WEEM,Homa Bay,Kasipul,capacity,children
208.000000000000000,WEEM,Homa Bay,Kabondo Kasipul,protection,children
208.000000000000000,WEEM,Homa Bay,Kabondo Kasipul,capacity,children
208.000000000000000,WEEM,Homa Bay,Karachuonyo,protection,children
208.000000000000000,WEEM,Homa Bay,Karachuonyo,capacity,children
208.000000000000000,WEEM,Homa Bay,Rangwe,protection,children
208.000000000000000,WEEM,Homa Bay,Rangwe,capacity,children
208.000000000000000,WEEM,Homa Bay,Homa Bay Town,protection,children
208.000000000000000,WEEM,Homa Bay,Homa Bay Town,capacity,children
208.000000000000000,WEEM,Homa Bay,Ndhiwa,protection,children
208.000000000000000,WEEM,Homa Bay,Ndhiwa,capacity,children
208.000000000000000,WEEM,Homa Bay,Suba North,protection,children
208.000000000000000,WEEM,Homa Bay,Suba North,capacity,children
208.000000000000000,WEEM,Homa Bay,Suba South,protection,children
208.000000000000000,WEEM,Homa Bay,Suba South,capacity,children
209.000000000000000,FAWE,Homa Bay,Kasipul,protection,children
209.000000000000000,FAWE,Homa Bay,Kasipul,capacity,children
209.000000000000000,FAWE,Homa Bay,Kabondo Kasipul,protection,children
209.000000000000000,FAWE,Homa Bay,Kabondo Kasipul,capacity,children
209.000000000000000,FAWE,Homa Bay,Karachuonyo,protection,children
209.000000000000000,FAWE,Homa Bay,Karachuonyo,capacity,children
209.000000000000000,FAWE,Homa Bay,Rangwe,protection,children
209.000000000000000,FAWE,Homa Bay,Rangwe,capacity,children
209.000000000000000,FAWE,Homa Bay,Homa Bay Town,protection,children
209.000000000000000,FAWE,Homa Bay,Homa Bay Town,capacity,children
209.000000000000000,FAWE,Homa Bay,Ndhiwa,protection,children
209.000000000000000,FAWE,Homa Bay,Ndhiwa,capacity,children
209.000000000000000,FAWE,Homa Bay,Suba North,protection,children
209.000000000000000,FAWE,Homa Bay,Suba North,capacity,children
209.000000000000000,FAWE,Homa Bay,Suba South,protection,children
209.000000000000000,FAWE,Homa Bay,Suba South,capacity,children
210.000000000000000,CAMFED,Kajiado,Kajiado North,education,children
210.000000000000000,CAMFED,Kajiado,Kajiado North,protection,children
210.000000000000000,CAMFED,Kajiado,Kajiado Central,education,children
210.000000000000000,CAMFED,Kajiado,Kajiado Central,protection,children
210.000000000000000,CAMFED,Kajiado,Kajiado East,education,children
210.000000000000000,CAMFED,Kajiado,Kajiado East,protection,children
210.000000000000000,CAMFED,Kajiado,Kajiado West,education,children
210.000000000000000,CAMFED,Kajiado,Kajiado West,protection,children
210.000000000000000,CAMFED,Kajiado,Kajiado South,education,children
210.000000000000000,CAMFED,Kajiado,Kajiado South,protection,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado North,education,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado North,livelihood,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado Central,education,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado Central,livelihood,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado East,education,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado East,livelihood,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado West,education,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado West,livelihood,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado South,education,children
211.000000000000000,Light Up Hope,Kajiado,Kajiado South,livelihood,children
212.000000000000000,World Vision,Kajiado,Kajiado South,advocacy,children
212.000000000000000,World Vision,Kajiado,Kajiado South,protection,children
213.000000000000000,Ujamaa Africa,Kajiado,Kajiado East,protection,children
213.000000000000000,Ujamaa Africa,Kajiado,Kajiado South,protection,children
214.000000000000000,Child Welfare Society of Kenya,Kajiado,Kajiado Central,protection,children
214.000000000000000,Child Welfare Society of Kenya,Kajiado,Kajiado Central,education,children
214.000000000000000,Child Welfare Society of Kenya,Kajiado,Kajiado Central,protection,disabled
214.000000000000000,Child Welfare Society of Kenya,Kajiado,Kajiado Central,education,disabled
215.000000000000000,Malkia Initiative,Kajiado,Kajiado West,protection,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado West,education,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado West,advocacy,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado Central,protection,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado Central,education,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado Central,advocacy,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado South,protection,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado South,education,children
215.000000000000000,Malkia Initiative,Kajiado,Kajiado South,advocacy,children
216.000000000000000,Il’laramatac community concerns,Kajiado,Kajiado Central,livelihood,children
216.000000000000000,Il’laramatac community concerns,Kajiado,Kajiado Central,education,children
217.000000000000000,SHOFCO,Kajiado,Kajiado North,education,children
217.000000000000000,SHOFCO,Kajiado,Kajiado West,education,children
217.000000000000000,SHOFCO,Kajiado,Kajiado Central,education,children
217.000000000000000,SHOFCO,Kajiado,Kajiado East,education,children
218.000000000000000,New Life mission,Kajiado,Kajiado West,protection,children
218.000000000000000,New Life mission,Kajiado,Kajiado West,livelihood,children
218.000000000000000,New Life mission,Kajiado,Kajiado East,protection,children
218.000000000000000,New Life mission,Kajiado,Kajiado East,livelihood,children
219.000000000000000,LUMOS,Kajiado,Kajiado North,protection,children
219.000000000000000,LUMOS,Kajiado,Kajiado Central,protection,children
219.000000000000000,LUMOS,Kajiado,Kajiado East,protection,children
219.000000000000000,LUMOS,Kajiado,Kajiado West,protection,children
219.000000000000000,LUMOS,Kajiado,Kajiado South,protection,children
220.000000000000000,Child Fund,Kajiado,Kajiado West,education,children
221.000000000000000,Kenya Work's,Kajiado,Kajiado West,livelihood,children
221.000000000000000,Kenya Work's,Kajiado,Kajiado West,health,children
221.000000000000000,Kenya Work's,Kajiado,Kajiado North,livelihood,children
221.000000000000000,Kenya Work's,Kajiado,Kajiado North,health,children
222.000000000000000,World Relief,Kajiado,Kajiado West,advocacy,children
223.000000000000000,Hope Beyond,Kajiado,Kajiado South,advocacy,children
224.000000000000000,Mt. Kilimanjaro,Kajiado,Kajiado South,advocacy,children
225.000000000000000,Shokut Naretoi,Kajiado,Kajiado South,advocacy,children
225.000000000000000,Shokut Naretoi,Kajiado,Kajiado South,protection,children
226.000000000000000,Direct Aid,Kajiado,Kajiado Central,education,children
226.000000000000000,Direct Aid,Kajiado,Kajiado Central,protection,children
226.000000000000000,Direct Aid,Kajiado,Kajiado Central,advocacy,children
227.000000000000000,Compassion international,Kajiado,Kajiado East,protection,children
227.000000000000000,Compassion international,Kajiado,Kajiado East,education,children
228.000000000000000,National Council for People with Disability,Kwale,Kinango,capacity,disabled
228.000000000000000,National Council for People with Disability,Kwale,Msambweni,capacity,disabled
228.000000000000000,National Council for People with Disability,Kwale,Matuga,capacity,disabled
228.000000000000000,National Council for People with Disability,Kwale,LungaLunga,capacity,disabled
229.000000000000000,State Department For Children Services (SDCS),Kwale,Kinango,capacity,children
229.000000000000000,State Department For Children Services (SDCS),Kwale,Kinango,capacity,disabled
229.000000000000000,State Department For Children Services (SDCS),Kwale,Msambweni,capacity,children
229.000000000000000,State Department For Children Services (SDCS),Kwale,Msambweni,capacity,disabled
229.000000000000000,State Department For Children Services (SDCS),Kwale,Matuga,capacity,children
229.000000000000000,State Department For Children Services (SDCS),Kwale,Matuga,capacity,disabled
229.000000000000000,State Department For Children Services (SDCS),Kwale,LungaLunga,capacity,children
229.000000000000000,State Department For Children Services (SDCS),Kwale,LungaLunga,capacity,disabled
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,Kinango,protection,children
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,Kinango,protection,disabled
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,Msambweni,protection,children
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,Msambweni,protection,disabled
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,Matuga,protection,children
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,Matuga,protection,disabled
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,LungaLunga,protection,children
230.000000000000000,Kwale County Charitable Children Institutions (CCI) Network,Kwale,LungaLunga,protection,disabled
231.000000000000000,State Department for Social Development/Services,Kwale,Kinango,cash_support,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,Kinango,capacity,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,Msambweni,cash_support,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,Msambweni,capacity,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,Matuga,cash_support,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,Matuga,capacity,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,LungaLunga,cash_support,elderly
231.000000000000000,State Department for Social Development/Services,Kwale,LungaLunga,capacity,elderly
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Kinango,education,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Kinango,protection,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Kinango,protection,elderly
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Kinango,protection,disabled
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Msambweni,education,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Msambweni,protection,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Msambweni,protection,elderly
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Msambweni,protection,disabled
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Matuga,education,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Matuga,protection,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Matuga,protection,elderly
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,Matuga,protection,disabled
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,LungaLunga,education,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,LungaLunga,protection,children
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,LungaLunga,protection,elderly
232.000000000000000,Department of Social Services & Talent Management CGoK.,Kwale,LungaLunga,protection,disabled
233.000000000000000,Tuwajali Wajane Org.,Kwale,Msambweni,livelihood,elderly
234.000000000000000,Child Welfare Society of Kenya,Kwale,Kinango,protection,children
234.000000000000000,Child Welfare Society of Kenya,Kwale,Kinango,protection,disabled
234.000000000000000,Child Welfare Society of Kenya,Kwale,Msambweni,protection,children
234.000000000000000,Child Welfare Society of Kenya,Kwale,Msambweni,protection,disabled
234.000000000000000,Child Welfare Society of Kenya,Kwale,Matuga,protection,children
234.000000000000000,Child Welfare Society of Kenya,Kwale,Matuga,protection,disabled
